Order_ID,Order_Date,Ship_Date,Customer_ID,Product_ID,Category,Sub_Category,Quantity,Sales,Discount,Profit,Return_Status
ORD-100220,2024-02-14,2024-02-16,CUST-1005,PROD-500,Home & Kitchen,Decor,3,37766.12,0.21,-2172.0,No
ORD-100221,2023-08-21,2023-08-23,CUST-1270,PROD-461,Home & Kitchen,Furniture,1,36386.36,0.09,-1722.06,No
ORD-100222,2024-05-24,2024-05-26,CUST-1162,PROD-245,Beauty,Skincare,4,27743.39,0.2,6090.38,No
ORD-100223,2024-08-15,2024-08-20,CUST-1124,PROD-348,Fashion,Women Clothing,3,41460.32,0.13,4520.94,No
ORD-100224,2023-07-01,2023-07-05,CUST-1107,PROD-233,Beauty,Skincare,1,14118.58,0.17,1739.71,No
ORD-100225,2023-04-11,2023-04-12,CUST-1023,PROD-452,Fashion,Men Clothing,5,39851.64,0.1,6143.18,Yes
ORD-100226,2023-07-10,2023-07-15,CUST-1048,PROD-441,Fashion,Women Clothing,1,16774.95,0.24,2698.72,No
ORD-100227,2023-10-03,2023-10-04,CUST-1039,PROD-316,Electronics,Laptop,3,25376.17,0.19,-1949.79,No
ORD-100228,2023-06-01,2023-06-03,CUST-1103,PROD-315,Books,Fiction,5,43014.09,0.08,2672.29,No
ORD-100229,2023-01-16,2023-01-19,CUST-1122,PROD-389,Fashion,Women Clothing,3,10374.15,0.0,92.23,No
ORD-100230,2024-07-07,2024-07-12,CUST-1091,PROD-391,Fashion,Footwear,5,13660.42,0.13,1028.35,Yes
ORD-100231,2024-05-04,2024-05-06,CUST-1068,PROD-450,Home & Kitchen,Furniture,2,15317.79,0.24,1723.39,Yes
ORD-100232,2024-06-10,2024-06-14,CUST-1090,PROD-466,Books,Fiction,2,35538.55,0.27,-919.55,No
ORD-100233,2023-05-22,2023-05-24,CUST-1122,PROD-321,Home & Kitchen,Cookware,4,20330.74,0.3,139.45,No
ORD-100234,2023-12-19,2023-12-24,CUST-1020,PROD-379,Home & Kitchen,Decor,4,41818.22,0.01,829.4,No
ORD-100235,2024-07-12,2024-07-13,CUST-1099,PROD-329,Home & Kitchen,Cookware,5,11824.66,0.29,1653.11,No
ORD-100236,2024-06-08,2024-06-13,CUST-1083,PROD-344,Home & Kitchen,Decor,4,10859.59,0.17,179.88,No
ORD-100237,2024-05-28,2024-06-01,CUST-1218,PROD-234,Home & Kitchen,Cookware,4,33887.84,0.02,7327.49,Yes
ORD-100238,2023-08-31,2023-09-03,CUST-1159,PROD-276,Home & Kitchen,Decor,3,30043.15,0.27,7361.65,No
ORD-100239,2024-07-17,2024-07-20,CUST-1248,PROD-364,Fashion,Men Clothing,2,6291.27,0.21,2.48,No
ORD-100240,2023-04-20,2023-04-22,CUST-1134,PROD-216,Beauty,Skincare,3,22459.76,0.03,1056.96,No
ORD-100241,2024-04-22,2024-04-23,CUST-1268,PROD-437,Home & Kitchen,Decor,1,35528.14,0.23,-299.05,No
ORD-100242,2024-06-18,2024-06-21,CUST-1174,PROD-438,Home & Kitchen,Decor,3,41970.6,0.05,10033.59,No
ORD-100243,2023-08-07,2023-08-09,CUST-1042,PROD-441,Beauty,Makeup,2,9362.97,0.25,-41.54,No
ORD-100244,2024-11-22,2024-11-25,CUST-1180,PROD-353,Electronics,Smartwatch,5,26873.08,0.29,-78.58,No
ORD-100245,2023-07-12,2023-07-15,CUST-1252,PROD-268,Books,Fiction,5,35170.53,0.25,-2128.43,Yes
ORD-100246,2024-05-09,2024-05-14,CUST-1014,PROD-480,Home & Kitchen,Cookware,5,33365.83,0.28,865.48,Yes
ORD-100247,2023-01-01,2023-01-04,CUST-1275,PROD-450,Electronics,Laptop,2,43684.81,0.14,1318.29,No
ORD-100248,2023-07-15,2023-07-19,CUST-1244,PROD-484,Beauty,Makeup,4,41278.18,0.2,-2372.54,No
ORD-100249,2023-09-03,2023-09-07,CUST-1287,PROD-428,Electronics,Smartwatch,2,34274.69,0.01,5223.49,No
ORD-100250,2024-06-15,2024-06-18,CUST-1154,PROD-329,Home & Kitchen,Furniture,5,40353.28,0.1,-1523.84,No
ORD-100251,2024-03-22,2024-03-27,CUST-1104,PROD-394,Electronics,Laptop,1,14013.74,0.01,-168.32,No
ORD-100252,2023-09-07,2023-09-08,CUST-1300,PROD-469,Electronics,Laptop,4,48648.11,0.11,8170.22,No
ORD-100253,2024-02-04,2024-02-05,CUST-1233,PROD-469,Beauty,Skincare,1,9160.65,0.07,1225.66,No
ORD-100254,2024-06-18,2024-06-23,CUST-1165,PROD-387,Electronics,Smartwatch,1,19440.22,0.27,-1115.74,Yes
ORD-100255,2024-02-26,2024-02-28,CUST-1126,PROD-482,Beauty,Skincare,4,31071.98,0.07,969.83,No
ORD-100256,2024-06-07,2024-06-10,CUST-1149,PROD-456,Electronics,Smartwatch,5,11446.83,0.27,-350.81,No
ORD-100257,2024-11-16,2024-11-17,CUST-1287,PROD-478,Books,Fiction,2,17700.41,0.2,3497.63,No
ORD-100258,2023-05-11,2023-05-14,CUST-1181,PROD-456,Home & Kitchen,Furniture,3,21180.77,0.2,-64.44,No
ORD-100259,2023-04-14,2023-04-19,CUST-1122,PROD-317,Beauty,Makeup,3,42011.38,0.02,5494.74,No
ORD-100260,2024-08-11,2024-08-12,CUST-1060,PROD-305,Fashion,Women Clothing,3,6757.01,0.08,-326.09,No
ORD-100261,2024-09-17,2024-09-20,CUST-1104,PROD-233,Beauty,Makeup,2,41969.25,0.07,10174.17,No
ORD-100262,2023-02-18,2023-02-22,CUST-1275,PROD-253,Beauty,Skincare,5,4596.84,0.26,-176.21,No
ORD-100263,2024-04-24,2024-04-25,CUST-1249,PROD-325,Books,Education,3,21518.99,0.3,4249.95,No
ORD-100264,2024-10-07,2024-10-11,CUST-1230,PROD-478,Books,Fiction,2,22982.52,0.07,-1459.13,No
ORD-100265,2023-06-02,2023-06-03,CUST-1176,PROD-267,Home & Kitchen,Decor,5,41225.39,0.3,7587.11,No
ORD-100266,2023-06-07,2023-06-12,CUST-1062,PROD-391,Fashion,Footwear,1,25817.57,0.22,6342.1,No
ORD-100267,2023-08-29,2023-09-03,CUST-1217,PROD-256,Fashion,Footwear,3,47421.22,0.04,-872.08,No
ORD-100268,2023-06-06,2023-06-11,CUST-1270,PROD-302,Home & Kitchen,Decor,1,3727.84,0.01,85.58,No
ORD-100269,2023-10-11,2023-10-15,CUST-1027,PROD-411,Books,Education,5,45751.09,0.1,11322.32,No
ORD-100270,2024-08-02,2024-08-07,CUST-1272,PROD-290,Books,Education,3,15624.16,0.28,-927.58,No
ORD-100271,2024-09-06,2024-09-09,CUST-1070,PROD-226,Home & Kitchen,Decor,2,41942.58,0.25,6359.29,Yes
ORD-100272,2023-09-11,2023-09-12,CUST-1224,PROD-262,Home & Kitchen,Cookware,5,25836.29,0.1,4102.28,No
ORD-100273,2024-08-05,2024-08-10,CUST-1291,PROD-277,Books,Education,4,45038.58,0.25,10787.23,No
ORD-100274,2024-06-27,2024-07-01,CUST-1233,PROD-259,Electronics,Headphones,5,38533.82,0.27,-3307.18,No
ORD-100275,2023-09-15,2023-09-18,CUST-1208,PROD-463,Beauty,Makeup,4,5109.86,0.15,1052.08,Yes
ORD-100276,2024-03-10,2024-03-15,CUST-1174,PROD-312,Beauty,Skincare,2,25116.06,0.17,1319.26,No
ORD-100277,2023-06-11,2023-06-16,CUST-1180,PROD-473,Books,Fiction,4,41049.18,0.06,857.96,No
ORD-100278,2024-01-17,2024-01-19,CUST-1158,PROD-271,Home & Kitchen,Cookware,1,32207.53,0.29,-769.97,No
ORD-100279,2024-10-26,2024-10-28,CUST-1207,PROD-231,Beauty,Skincare,1,5629.66,0.16,696.15,No
ORD-100280,2024-12-01,2024-12-04,CUST-1104,PROD-284,Beauty,Skincare,2,5579.65,0.07,1041.86,No
ORD-100281,2023-06-10,2023-06-13,CUST-1048,PROD-220,Electronics,Smartwatch,3,37156.47,0.28,7991.67,No
ORD-100282,2023-09-23,2023-09-27,CUST-1228,PROD-279,Home & Kitchen,Cookware,1,1826.84,0.03,256.74,No
ORD-100283,2023-03-11,2023-03-16,CUST-1114,PROD-377,Books,Fiction,5,38813.87,0.14,1041.28,No
ORD-100284,2024-02-24,2024-02-29,CUST-1022,PROD-438,Electronics,Laptop,2,47567.5,0.07,723.92,Yes
ORD-100285,2023-10-18,2023-10-22,CUST-1213,PROD-246,Fashion,Women Clothing,5,19240.28,0.04,640.14,No
ORD-100286,2024-04-24,2024-04-29,CUST-1274,PROD-316,Fashion,Women Clothing,4,11830.2,0.21,-721.18,No
ORD-100287,2023-10-29,2023-11-02,CUST-1298,PROD-455,Beauty,Skincare,4,44390.18,0.22,6021.25,No
ORD-100288,2023-03-12,2023-03-17,CUST-1121,PROD-427,Home & Kitchen,Decor,4,34508.57,0.06,7057.62,No
ORD-100289,2024-04-19,2024-04-24,CUST-1054,PROD-322,Fashion,Women Clothing,2,49042.17,0.07,500.55,No
ORD-100290,2023-06-02,2023-06-03,CUST-1036,PROD-292,Fashion,Footwear,2,24868.85,0.04,-509.58,No
ORD-100291,2023-11-21,2023-11-24,CUST-1269,PROD-495,Fashion,Footwear,4,20171.27,0.18,2341.88,No
ORD-100292,2023-02-12,2023-02-17,CUST-1239,PROD-401,Beauty,Makeup,2,28813.88,0.22,2930.77,No
ORD-100293,2023-01-07,2023-01-09,CUST-1015,PROD-284,Books,Education,4,9690.31,0.28,-737.54,No
ORD-100294,2023-07-30,2023-08-04,CUST-1094,PROD-339,Home & Kitchen,Furniture,4,33509.34,0.27,3449.02,No
ORD-100295,2024-09-21,2024-09-24,CUST-1231,PROD-214,Fashion,Footwear,3,13572.16,0.06,3240.42,No
ORD-100296,2023-01-22,2023-01-23,CUST-1084,PROD-329,Fashion,Footwear,5,5305.53,0.04,-155.19,Yes
ORD-100297,2024-04-07,2024-04-08,CUST-1248,PROD-420,Books,Fiction,3,12955.61,0.27,-75.38,No
ORD-100298,2023-08-04,2023-08-07,CUST-1288,PROD-412,Books,Fiction,4,17022.35,0.15,4168.48,Yes
ORD-100299,2023-04-28,2023-05-02,CUST-1014,PROD-395,Beauty,Skincare,1,47126.57,0.24,11422.9,No
ORD-100300,2024-01-11,2024-01-12,CUST-1291,PROD-221,Fashion,Men Clothing,4,935.74,0.12,147.63,No
ORD-100301,2024-06-05,2024-06-06,CUST-1294,PROD-377,Fashion,Men Clothing,2,49459.18,0.12,416.78,Yes
ORD-100302,2023-12-27,2023-12-28,CUST-1030,PROD-455,Beauty,Makeup,3,7040.09,0.03,829.0,No
ORD-100303,2024-07-21,2024-07-25,CUST-1023,PROD-418,Books,Fiction,2,24774.36,0.23,-472.05,No
ORD-100304,2024-07-18,2024-07-20,CUST-1238,PROD-206,Beauty,Skincare,1,3970.21,0.23,149.94,Yes
ORD-100305,2024-07-27,2024-07-29,CUST-1036,PROD-447,Books,Fiction,5,49665.33,0.01,7101.88,No
ORD-100306,2023-10-07,2023-10-12,CUST-1160,PROD-500,Beauty,Skincare,3,29579.1,0.05,3981.56,No
ORD-100307,2023-07-03,2023-07-04,CUST-1038,PROD-471,Home & Kitchen,Cookware,3,1682.24,0.14,-80.94,No
ORD-100308,2023-05-17,2023-05-20,CUST-1162,PROD-437,Home & Kitchen,Furniture,5,1673.75,0.05,103.24,No
ORD-100309,2024-06-19,2024-06-24,CUST-1156,PROD-377,Electronics,Laptop,2,12421.48,0.01,1481.75,No
ORD-100310,2024-02-03,2024-02-08,CUST-1003,PROD-281,Beauty,Skincare,1,13457.14,0.01,2508.53,Yes
ORD-100311,2023-07-22,2023-07-25,CUST-1207,PROD-334,Fashion,Footwear,3,12043.05,0.18,-491.84,Yes
ORD-100312,2024-02-25,2024-02-28,CUST-1272,PROD-263,Fashion,Women Clothing,5,23511.32,0.08,3018.97,No
ORD-100313,2024-11-28,2024-11-30,CUST-1104,PROD-368,Beauty,Skincare,2,20574.44,0.04,-713.54,No
ORD-100314,2024-11-27,2024-12-01,CUST-1063,PROD-328,Home & Kitchen,Decor,4,18301.9,0.29,1918.17,No
ORD-100315,2023-12-04,2023-12-05,CUST-1285,PROD-293,Home & Kitchen,Decor,1,23875.47,0.23,-774.6,Yes
ORD-100316,2024-06-24,2024-06-29,CUST-1274,PROD-448,Electronics,Mobile,3,20871.14,0.24,4623.31,No
ORD-100317,2024-07-15,2024-07-17,CUST-1165,PROD-348,Electronics,Laptop,4,14762.15,0.1,2989.35,Yes
ORD-100318,2023-04-14,2023-04-19,CUST-1242,PROD-461,Beauty,Skincare,5,47329.82,0.23,2121.54,Yes
ORD-100319,2023-09-24,2023-09-26,CUST-1159,PROD-350,Fashion,Men Clothing,1,16064.02,0.25,-1168.42,No
ORD-100320,2024-09-30,2024-10-04,CUST-1114,PROD-472,Home & Kitchen,Cookware,3,33886.73,0.15,-1017.18,No
ORD-100321,2023-07-24,2023-07-28,CUST-1016,PROD-340,Home & Kitchen,Furniture,5,34751.93,0.09,-1282.09,Yes
ORD-100322,2023-05-11,2023-05-13,CUST-1280,PROD-352,Home & Kitchen,Decor,3,49566.55,0.19,8469.21,No
ORD-100323,2023-05-01,2023-05-04,CUST-1047,PROD-240,Books,Education,1,14392.19,0.25,144.95,Yes
ORD-100324,2024-07-27,2024-07-28,CUST-1195,PROD-413,Books,Education,1,1829.31,0.29,13.58,No
ORD-100325,2024-02-25,2024-02-26,CUST-1227,PROD-446,Home & Kitchen,Decor,5,372.72,0.29,56.89,No
ORD-100326,2024-06-28,2024-07-03,CUST-1019,PROD-346,Beauty,Makeup,5,17078.67,0.2,1035.26,Yes
ORD-100327,2024-02-04,2024-02-09,CUST-1033,PROD-338,Electronics,Smartwatch,3,46658.62,0.25,-2659.03,Yes
ORD-100328,2024-04-30,2024-05-01,CUST-1159,PROD-390,Fashion,Women Clothing,4,46885.89,0.18,1105.09,Yes
ORD-100329,2023-01-22,2023-01-27,CUST-1155,PROD-489,Fashion,Men Clothing,1,46305.3,0.16,2725.26,No
ORD-100330,2023-07-25,2023-07-26,CUST-1028,PROD-296,Home & Kitchen,Decor,3,7009.0,0.24,79.05,No
ORD-100331,2023-08-19,2023-08-23,CUST-1065,PROD-298,Fashion,Women Clothing,2,31941.19,0.27,2364.23,No
ORD-100332,2024-04-07,2024-04-08,CUST-1135,PROD-252,Beauty,Makeup,5,3547.83,0.29,-184.84,No
ORD-100333,2024-11-16,2024-11-17,CUST-1072,PROD-466,Home & Kitchen,Cookware,2,36723.69,0.18,-1203.9,No
ORD-100334,2023-08-14,2023-08-17,CUST-1272,PROD-243,Beauty,Skincare,5,15673.26,0.09,73.04,Yes
ORD-100335,2023-10-11,2023-10-12,CUST-1263,PROD-300,Books,Fiction,2,39015.62,0.05,1300.24,No
ORD-100336,2023-03-18,2023-03-20,CUST-1246,PROD-235,Electronics,Laptop,1,36249.83,0.09,6116.5,Yes
ORD-100337,2023-04-26,2023-04-30,CUST-1085,PROD-337,Home & Kitchen,Furniture,1,6218.62,0.25,-103.85,Yes
ORD-100338,2024-01-21,2024-01-26,CUST-1001,PROD-254,Fashion,Women Clothing,3,49536.47,0.06,1145.54,No
ORD-100339,2024-11-27,2024-12-01,CUST-1266,PROD-278,Fashion,Men Clothing,1,18741.77,0.3,952.29,No
ORD-100340,2024-06-15,2024-06-19,CUST-1175,PROD-435,Beauty,Skincare,1,36303.53,0.21,7281.29,No
ORD-100341,2023-07-15,2023-07-16,CUST-1225,PROD-441,Fashion,Men Clothing,1,44515.57,0.03,4835.65,No
ORD-100342,2024-06-16,2024-06-19,CUST-1045,PROD-338,Electronics,Mobile,4,9448.99,0.14,2008.18,No
ORD-100343,2024-11-26,2024-11-30,CUST-1102,PROD-280,Beauty,Makeup,1,29592.34,0.15,955.97,No
ORD-100344,2024-01-06,2024-01-08,CUST-1060,PROD-438,Books,Education,1,48119.54,0.01,5558.05,No
ORD-100345,2024-08-21,2024-08-26,CUST-1055,PROD-308,Beauty,Skincare,4,46329.64,0.25,10433.43,No
ORD-100346,2024-08-24,2024-08-27,CUST-1025,PROD-401,Home & Kitchen,Decor,5,21774.25,0.29,3780.01,No
ORD-100347,2023-09-11,2023-09-14,CUST-1223,PROD-305,Home & Kitchen,Cookware,5,4846.25,0.24,730.38,No
ORD-100348,2024-04-06,2024-04-09,CUST-1046,PROD-239,Fashion,Footwear,1,13831.04,0.14,1815.06,No
ORD-100349,2024-06-30,2024-07-02,CUST-1248,PROD-439,Home & Kitchen,Decor,5,21144.3,0.25,4145.08,No
ORD-100350,2023-07-23,2023-07-27,CUST-1217,PROD-476,Books,Education,2,20157.2,0.06,4370.62,No
ORD-100351,2023-07-18,2023-07-20,CUST-1052,PROD-476,Beauty,Skincare,3,12940.69,0.17,218.58,No
ORD-100352,2024-04-19,2024-04-21,CUST-1159,PROD-274,Books,Fiction,2,18045.02,0.3,-1117.98,No
ORD-100353,2024-01-19,2024-01-21,CUST-1196,PROD-413,Beauty,Makeup,5,32735.94,0.05,-743.31,No
ORD-100354,2024-06-14,2024-06-15,CUST-1266,PROD-359,Home & Kitchen,Decor,1,26118.9,0.23,133.53,No
ORD-100355,2023-01-25,2023-01-28,CUST-1084,PROD-455,Electronics,Laptop,2,30496.18,0.05,6367.86,No
ORD-100356,2023-01-16,2023-01-20,CUST-1237,PROD-495,Beauty,Skincare,2,32866.81,0.05,7352.64,No
ORD-100357,2024-06-25,2024-06-27,CUST-1146,PROD-209,Beauty,Makeup,1,36991.96,0.04,7257.05,No
ORD-100358,2023-07-05,2023-07-06,CUST-1160,PROD-489,Home & Kitchen,Decor,3,32145.83,0.09,2129.26,No
ORD-100359,2023-06-09,2023-06-14,CUST-1234,PROD-217,Beauty,Skincare,1,24058.7,0.03,4930.96,Yes
ORD-100360,2023-12-15,2023-12-16,CUST-1088,PROD-275,Home & Kitchen,Decor,3,14296.05,0.03,277.77,No
ORD-100361,2024-12-24,2024-12-26,CUST-1070,PROD-406,Beauty,Skincare,4,18444.49,0.14,4575.45,No
ORD-100362,2023-09-27,2023-10-02,CUST-1215,PROD-463,Fashion,Footwear,5,5546.83,0.14,-418.25,Yes
ORD-100363,2023-03-18,2023-03-19,CUST-1139,PROD-363,Fashion,Footwear,4,42400.93,0.16,673.96,No
ORD-100364,2024-01-28,2024-02-01,CUST-1056,PROD-422,Electronics,Laptop,5,15020.16,0.16,-726.39,No
ORD-100365,2024-02-02,2024-02-03,CUST-1056,PROD-339,Books,Fiction,1,9571.75,0.21,-796.92,No
ORD-100366,2023-07-26,2023-07-29,CUST-1130,PROD-408,Books,Education,1,15987.2,0.08,-1063.31,No
ORD-100367,2023-11-11,2023-11-12,CUST-1296,PROD-393,Fashion,Women Clothing,1,38739.85,0.12,4230.31,No
ORD-100368,2023-12-22,2023-12-24,CUST-1157,PROD-495,Electronics,Laptop,5,6195.26,0.23,-489.39,No
ORD-100369,2024-12-11,2024-12-13,CUST-1148,PROD-474,Electronics,Headphones,2,12212.96,0.16,2463.12,No
ORD-100370,2023-06-16,2023-06-21,CUST-1142,PROD-412,Home & Kitchen,Furniture,4,47231.02,0.24,6811.22,Yes
ORD-100371,2023-03-25,2023-03-26,CUST-1189,PROD-218,Home & Kitchen,Decor,1,11806.31,0.03,2328.61,No
ORD-100372,2023-11-20,2023-11-25,CUST-1239,PROD-366,Beauty,Skincare,3,19115.0,0.14,4239.29,No
ORD-100373,2023-12-22,2023-12-23,CUST-1130,PROD-238,Fashion,Women Clothing,4,13445.82,0.29,2174.27,No
ORD-100374,2024-01-16,2024-01-19,CUST-1284,PROD-242,Beauty,Makeup,4,48321.5,0.25,6872.06,No
ORD-100375,2024-08-18,2024-08-22,CUST-1112,PROD-448,Electronics,Mobile,5,12047.54,0.21,2725.96,No
ORD-100376,2023-04-23,2023-04-24,CUST-1087,PROD-201,Books,Education,5,26113.87,0.16,1617.86,No
ORD-100377,2023-08-31,2023-09-05,CUST-1043,PROD-470,Books,Education,3,8605.24,0.2,1639.36,No
ORD-100378,2023-09-20,2023-09-24,CUST-1278,PROD-367,Home & Kitchen,Furniture,2,17249.21,0.09,1420.26,Yes
ORD-100379,2023-10-17,2023-10-21,CUST-1124,PROD-307,Electronics,Mobile,1,24481.54,0.14,1878.15,No
ORD-100380,2024-01-14,2024-01-18,CUST-1110,PROD-451,Fashion,Footwear,5,39787.74,0.2,1214.1,Yes
ORD-100381,2023-07-07,2023-07-12,CUST-1187,PROD-242,Beauty,Makeup,5,45476.38,0.03,2835.96,Yes
ORD-100382,2023-12-22,2023-12-24,CUST-1169,PROD-385,Fashion,Men Clothing,4,3340.17,0.23,498.56,No
ORD-100383,2024-09-15,2024-09-17,CUST-1277,PROD-304,Beauty,Makeup,2,25605.43,0.13,5789.21,No
ORD-100384,2024-02-24,2024-02-29,CUST-1231,PROD-371,Books,Education,5,23040.82,0.12,-1696.53,No
ORD-100385,2023-04-19,2023-04-21,CUST-1127,PROD-432,Fashion,Footwear,4,4877.51,0.21,1066.48,No
ORD-100386,2023-12-19,2023-12-24,CUST-1173,PROD-464,Books,Education,5,12890.93,0.09,2132.15,Yes
ORD-100387,2023-03-14,2023-03-18,CUST-1065,PROD-381,Books,Education,2,307.49,0.03,14.61,No
ORD-100388,2023-02-05,2023-02-08,CUST-1230,PROD-305,Electronics,Mobile,1,40383.91,0.13,9404.76,No
ORD-100389,2023-05-08,2023-05-11,CUST-1252,PROD-362,Electronics,Headphones,2,36407.15,0.26,2299.03,No
ORD-100390,2023-03-24,2023-03-28,CUST-1280,PROD-349,Fashion,Women Clothing,1,12988.33,0.25,2769.54,Yes
ORD-100391,2023-03-03,2023-03-04,CUST-1149,PROD-396,Fashion,Footwear,3,41802.56,0.27,-4016.95,No
ORD-100392,2023-12-26,2023-12-30,CUST-1099,PROD-461,Electronics,Smartwatch,1,19569.42,0.19,1660.19,Yes
ORD-100393,2024-01-04,2024-01-06,CUST-1234,PROD-382,Electronics,Smartwatch,2,2603.54,0.27,458.85,No
ORD-100394,2024-06-02,2024-06-06,CUST-1198,PROD-403,Fashion,Women Clothing,1,32243.44,0.06,342.86,No
ORD-100395,2023-08-08,2023-08-10,CUST-1130,PROD-276,Electronics,Laptop,5,43699.77,0.23,8549.79,No
ORD-100396,2023-02-08,2023-02-13,CUST-1176,PROD-242,Fashion,Men Clothing,5,42212.81,0.06,7707.72,No
ORD-100397,2024-04-19,2024-04-24,CUST-1247,PROD-348,Electronics,Smartwatch,3,30961.75,0.13,1901.73,No
ORD-100398,2023-12-04,2023-12-09,CUST-1246,PROD-275,Electronics,Smartwatch,3,29499.75,0.29,3834.0,No
ORD-100399,2024-12-15,2024-12-20,CUST-1107,PROD-453,Books,Fiction,1,39651.24,0.22,3731.87,No
ORD-100400,2024-01-08,2024-01-11,CUST-1232,PROD-317,Beauty,Makeup,4,4931.28,0.19,-151.42,No
ORD-100401,2024-12-19,2024-12-22,CUST-1110,PROD-330,Home & Kitchen,Cookware,5,45579.42,0.23,6947.09,Yes
ORD-100402,2023-05-13,2023-05-16,CUST-1075,PROD-451,Books,Fiction,2,20829.76,0.13,2100.94,No
ORD-100403,2023-03-31,2023-04-02,CUST-1119,PROD-383,Beauty,Makeup,5,36422.05,0.17,212.91,No
ORD-100404,2024-05-28,2024-05-31,CUST-1201,PROD-282,Electronics,Mobile,5,2306.75,0.24,-202.22,Yes
ORD-100405,2023-12-22,2023-12-25,CUST-1087,PROD-294,Books,Fiction,1,41768.05,0.01,3357.75,No
ORD-100406,2024-05-07,2024-05-10,CUST-1175,PROD-228,Home & Kitchen,Furniture,3,26013.61,0.14,2986.34,No
ORD-100407,2023-07-28,2023-07-29,CUST-1090,PROD-452,Fashion,Men Clothing,5,19467.45,0.19,4238.77,No
ORD-100408,2024-10-31,2024-11-05,CUST-1074,PROD-401,Beauty,Makeup,1,22820.55,0.18,-175.71,Yes
ORD-100409,2023-01-14,2023-01-15,CUST-1146,PROD-236,Electronics,Headphones,4,3840.65,0.22,86.5,No
ORD-100410,2024-10-18,2024-10-21,CUST-1032,PROD-316,Home & Kitchen,Cookware,2,40527.7,0.26,5951.58,Yes
ORD-100411,2024-10-01,2024-10-03,CUST-1249,PROD-250,Beauty,Makeup,2,1169.6,0.16,49.28,Yes
ORD-100412,2024-06-05,2024-06-07,CUST-1261,PROD-218,Beauty,Skincare,1,41213.0,0.04,-2459.32,Yes
ORD-100413,2023-05-23,2023-05-25,CUST-1078,PROD-397,Beauty,Skincare,4,1485.81,0.08,-94.17,No
ORD-100414,2024-11-11,2024-11-16,CUST-1166,PROD-293,Books,Education,1,24473.24,0.27,3161.89,No
ORD-100415,2023-07-05,2023-07-09,CUST-1091,PROD-304,Home & Kitchen,Furniture,1,1791.01,0.04,316.14,No
ORD-100416,2023-11-27,2023-11-29,CUST-1168,PROD-487,Electronics,Headphones,1,13488.5,0.03,638.03,No
ORD-100417,2024-05-19,2024-05-23,CUST-1221,PROD-407,Books,Fiction,5,48871.12,0.12,-2609.83,No
ORD-100418,2024-07-28,2024-07-31,CUST-1283,PROD-253,Fashion,Men Clothing,4,9183.9,0.1,658.31,No
ORD-100419,2024-03-12,2024-03-16,CUST-1034,PROD-266,Home & Kitchen,Furniture,5,18971.23,0.21,559.02,No
ORD-100420,2024-06-07,2024-06-11,CUST-1277,PROD-498,Home & Kitchen,Decor,5,39404.86,0.05,-151.74,Yes
ORD-100421,2024-04-03,2024-04-04,CUST-1095,PROD-214,Books,Education,3,8174.12,0.11,1810.41,No
ORD-100422,2023-12-26,2023-12-29,CUST-1293,PROD-393,Books,Fiction,2,5205.35,0.01,85.24,No
ORD-100423,2023-07-05,2023-07-09,CUST-1267,PROD-266,Fashion,Footwear,2,30647.76,0.28,6774.44,No
ORD-100424,2024-04-05,2024-04-07,CUST-1207,PROD-363,Home & Kitchen,Cookware,3,34493.98,0.0,5975.79,No
ORD-100425,2023-01-14,2023-01-18,CUST-1096,PROD-439,Fashion,Footwear,4,6642.97,0.17,1163.74,Yes
ORD-100426,2024-08-03,2024-08-05,CUST-1079,PROD-227,Beauty,Makeup,1,1755.94,0.27,-43.16,No
ORD-100427,2024-07-24,2024-07-26,CUST-1054,PROD-213,Beauty,Makeup,5,42598.98,0.07,-3049.35,Yes
ORD-100428,2024-07-24,2024-07-28,CUST-1300,PROD-453,Electronics,Laptop,4,30165.99,0.08,4280.36,No
ORD-100429,2024-03-18,2024-03-20,CUST-1264,PROD-449,Books,Fiction,5,27304.21,0.29,1695.98,Yes
ORD-100430,2023-08-08,2023-08-11,CUST-1286,PROD-451,Home & Kitchen,Decor,5,41565.67,0.26,9784.55,No
ORD-100431,2023-11-07,2023-11-09,CUST-1178,PROD-487,Home & Kitchen,Cookware,1,20577.11,0.28,1756.55,No
ORD-100432,2023-09-16,2023-09-19,CUST-1030,PROD-333,Books,Education,1,2061.31,0.19,164.43,Yes
ORD-100433,2023-07-10,2023-07-15,CUST-1098,PROD-207,Home & Kitchen,Cookware,2,42042.55,0.1,6929.98,Yes
ORD-100434,2024-05-04,2024-05-05,CUST-1097,PROD-470,Fashion,Men Clothing,3,22189.17,0.29,860.77,No
ORD-100435,2023-08-28,2023-08-30,CUST-1146,PROD-232,Books,Fiction,5,35667.31,0.11,2484.99,No
ORD-100436,2024-03-22,2024-03-23,CUST-1259,PROD-382,Beauty,Makeup,5,30222.88,0.21,3824.05,Yes
ORD-100437,2024-10-29,2024-11-03,CUST-1210,PROD-464,Beauty,Skincare,4,36766.65,0.17,2242.36,No
ORD-100438,2024-05-02,2024-05-06,CUST-1020,PROD-455,Electronics,Mobile,1,4232.71,0.18,674.94,Yes
ORD-100439,2024-08-02,2024-08-03,CUST-1119,PROD-412,Beauty,Makeup,4,26228.06,0.27,5878.88,No
ORD-100440,2024-10-18,2024-10-23,CUST-1220,PROD-217,Electronics,Mobile,5,38783.51,0.13,6021.49,No
